N1	N2	Na	Tsplit	M12	M21
0.49332	1.71106	1.78287	1.70398	32.51391	9.6494
1.86657	0.07621	0.25113	0.38683	8.58808	2.6686
1.45038	1.01398	0.17107	0.70438	16.45181	33.36766
0.54178	1.05592	0.73231	0.24374	37.90553	22.73819
0.6218	1.08044	0.55776	1.39187	5.51738	8.10811
0.52302	1.28382	1.03319	0.7109	3.6938	37.24104
1.18704	1.88723	0.84302	0.72229	32.75353	9.64231
0.73184	1.65685	0.39097	0.08518	36.24138	35.26736
0.25883	1.39318	0.15086	1.50353	11.5484	36.30011
0.06456	0.72852	0.45705	0.90719	34.06248	14.47192
0.10758	0.97905	0.90802	0.23941	13.79324	35.4145
0.14862	0.7806	0.67323	0.47145	5.46672	20.43515
1.93863	0.16444	1.39532	0.27463	22.15687	25.94698
0.63193	1.5629	1.26343	0.5297	25.22006	10.80137
0.55738	1.28114	0.32296	1.01297	26.46569	20.99527
0.0281	1.11319	0.58312	1.41423	10.5383	7.20231
1.97114	0.76271	0.37516	0.42832	26.28338	20.05398
0.42623	1.64537	0.89904	1.21955	35.59792	11.2149
0.78625	0.96421	1.72142	1.04143	16.55268	14.29786
1.45332	1.97729	0.12206	1.42326	31.51197	4.30208
0.5266	0.90314	0.83061	0.25596	15.48513	20.90195
1.9036	1.35019	0.80794	0.94243	22.94123	38.04743
0.01271	0.49909	1.49155	0.83168	17.34092	37.59302
0.37961	1.44483	1.69494	0.40842	4.68861	12.65588
1.09106	1.832	0.11304	0.34561	33.08822	4.46476
1.60716	0.62761	0.59323	1.69379	26.5166	25.7954
0.59711	0.63283	1.90736	0.8282	17.21581	37.29565
1.38744	1.486	0.9402	0.60452	11.82276	25.21504
1.64688	1.35533	1.48667	1.55455	34.94521	27.40784
0.43967	0.56698	1.05221	1.31273	2.14835	11.88724
0.70079	0.63626	1.77111	1.35205	31.58946	14.26207
1.38065	0.01956	0.88799	0.08433	11.53587	36.94014
0.10206	1.32833	0.67414	1.57883	4.00149	3.08599
1.59542	1.23882	0.04772	1.3076	14.43208	30.78413
0.06372	1.66797	1.72583	1.36225	12.972	7.93741
1.20635	0.17734	1.43278	0.9289	35.5171	4.21479
1.7961	1.90954	0.15562	1.09903	14.25562	19.64991
1.213	1.12002	0.33977	0.78122	26.69292	7.81724
1.85955	1.60078	1.65509	1.50247	19.99075	10.345
0.76673	1.15055	1.16465	0.01571	7.29262	1.70423
1.42497	1.28389	0.7174	1.38724	33.524	19.45828
0.65548	0.90403	0.62495	0.09398	22.98668	30.94741
0.54757	0.01022	1.82197	0.81541	9.29557	11.01921
0.74828	0.02292	1.51918	0.48757	13.18797	31.82781
0.25638	1.87688	0.13584	1.4232	25.40288	19.19197
1.4272	0.77588	1.34378	0.88932	12.55359	17.96797
0.33128	0.28804	1.38189	0.14664	39.80155	9.24512
1.7045	1.68477	1.93906	0.19267	1.06163	32.17293
0.10641	0.6046	1.91462	1.18692	24.04644	32.67793
1.25916	0.86923	1.96228	0.47196	35.05957	30.01714
1.61605	1.81093	1.51764	1.04322	1.89626	5.91555
0.53101	1.93965	0.31908	0.3447	10.45543	14.28058
0.57463	1.73969	1.32096	0.13503	37.72203	37.74742
1.43005	0.92799	0.81005	0.67392	20.46758	7.28386
1.52774	1.46374	1.36347	0.73826	31.83487	30.67697
1.12121	0.10575	1.22056	0.58399	11.32068	21.45067
1.79406	1.53943	0.01975	1.02319	4.32172	19.59835
0.31751	1.04265	1.78638	1.66215	34.09262	26.81581
0.19017	1.75615	1.52622	0.82683	32.98451	11.46189
0.26644	0.53125	0.22971	1.49938	10.63429	36.06336
0.14054	0.13173	1.77857	1.15396	27.47559	4.35058
0.23904	0.27811	1.04389	1.52154	32.83419	26.24917
1.85413	0.47715	1.24062	0.60961	25.06122	9.26942
1.7316	0.27142	1.60834	0.82299	25.1243	3.24766
1.62167	1.12669	0.13201	0.43167	32.91879	36.00811
0.51071	1.68595	1.73991	1.26938	3.94096	11.63483
0.38692	0.74775	1.71964	1.10953	9.51931	9.90104
1.81103	0.8627	1.89964	0.59062	16.07882	7.23196
1.58184	1.24012	1.72094	1.37502	32.92087	8.84238
0.40423	1.44908	1.79405	1.0936	1.14727	38.02125
0.62213	0.39431	0.55148	0.98335	28.78175	24.51082
1.62138	1.02514	0.11775	0.31948	8.28391	22.53877
1.03861	1.08382	0.05933	1.11248	35.10796	30.56313
0.43179	1.17671	1.63557	0.86022	32.98392	29.70013
1.75637	1.17312	0.24606	0.59226	33.90181	1.38339
1.30957	0.96823	0.06035	0.22715	34.54608	14.7333
1.41787	0.61506	0.22208	1.09447	21.32666	6.49892
0.17246	1.86937	1.3297	0.18716	23.52243	1.62758
1.91564	0.20891	0.16408	1.61179	13.14892	22.34085
1.77218	0.74121	1.75223	1.4043	37.80496	6.51427
0.56761	1.14163	1.81662	1.60997	4.61473	24.73143
1.0496	0.75526	1.33202	0.82186	39.17525	3.3728
0.10736	1.9336	1.08838	0.99952	34.01912	10.59194
1.85365	1.95468	1.43561	1.44402	24.59426	6.10633
1.89794	1.31004	1.91287	1.03995	38.77136	35.95267
1.32282	0.54068	1.05669	0.68636	15.12788	38.5682
1.36053	0.77524	1.73006	0.58628	28.98132	20.78754
0.97858	1.59473	0.3231	1.30578	15.21465	8.93008
1.09363	0.10574	0.31849	0.88081	14.37387	1.81949
0.61826	1.9814	0.09459	1.49229	11.14457	22.56284
1.39837	1.94184	0.66831	0.90059	1.20397	39.92147
0.38749	1.74389	0.84558	1.2652	9.6839	2.29148
0.5492	0.90123	0.39952	0.97297	22.52179	9.6479
0.36821	0.41503	0.55254	1.72875	9.23263	25.85785
1.82876	1.14211	0.37203	0.97112	3.77592	23.78424
1.95069	1.05414	0.26521	0.80874	20.00714	7.03936
0.29157	0.19966	0.06328	0.94536	21.17668	8.25528
0.35248	0.2483	0.15797	1.26599	30.50557	28.00285
1.41535	1.67301	1.15735	0.52487	16.74495	6.02718
1.26431	0.50582	1.13012	1.53456	32.69498	13.26723
0.24369	1.87489	0.2242	1.10317	16.94851	21.26489
0.61794	1.59955	1.91743	1.07769	21.10834	5.78226
1.51652	0.40191	0.3915	0.67125	13.77751	17.03987
0.03897	1.12336	0.49951	0.85876	27.7168	22.60346
1.73405	0.44277	1.19442	0.1529	16.22848	29.31086
0.58215	1.46947	0.2346	1.22235	22.68009	22.22915
0.5354	0.61525	0.22622	0.35737	38.43564	12.58269
1.30757	0.91754	1.18156	1.31674	7.01753	18.92087
0.20092	0.05084	1.92154	1.22619	6.86325	37.95236
0.07892	1.22775	1.03485	0.32273	11.63128	9.67707
0.82557	1.94361	1.2324	0.63213	27.43554	5.49272
1.26547	0.28924	0.8579	0.08254	11.11479	8.63101
1.09573	0.7975	0.70451	1.54132	36.65113	3.35284
1.25784	0.80375	1.02072	0.45866	31.43738	6.07924
0.53161	1.51188	1.1562	1.15114	3.45205	38.58958
0.0371	0.43104	1.05507	0.50865	30.28165	12.98041
1.28057	0.97843	1.58556	0.30749	11.16566	3.74835
0.48643	0.1507	1.30557	0.7709	4.62486	2.20673
0.61249	1.62933	1.644	0.99955	32.58217	14.84265
1.80163	0.34638	1.89106	1.14234	20.59569	21.48375
0.97591	1.73095	0.53938	0.09968	14.54615	9.72067
0.41027	1.741	1.15356	1.52951	23.98492	11.32212
1.13657	0.45173	0.99217	0.87226	19.32738	3.55958
1.02484	1.21464	8e-05	1.45438	24.21872	21.28817
0.26451	1.4171	0.90467	1.21257	3.64273	35.2711
1.22032	0.92828	1.51383	0.52218	35.86303	35.75726
0.44249	1.81537	0.35841	1.56231	21.01732	30.09187
1.64193	1.52943	1.41107	1.36484	1.68681	29.73076
0.76382	1.95854	1.35398	0.345	32.98563	30.12937
1.09775	0.66416	1.66727	0.64908	14.20537	22.52081
1.30107	1.79728	1.20998	1.01081	26.88084	30.96298
1.26515	1.1791	1.69353	0.01362	32.68982	31.94177
1.40133	0.62927	1.04549	0.85049	22.63213	9.71803
1.9054	1.55117	0.77025	1.3616	5.05363	8.68112
1.66579	0.47905	1.99218	1.23618	20.87594	25.93074
0.26698	0.42514	1.5852	1.22209	13.85281	12.74187
0.59949	0.99371	0.31816	0.7065	17.58868	32.92702
1.54756	0.28245	1.4844	0.54458	2.82616	39.5752
0.51324	1.97116	0.10731	1.60768	14.12045	36.24315
1.3976	1.62454	0.2689	0.46926	11.94039	32.00038
0.83634	1.7873	0.47979	1.12564	12.33878	27.89352
1.7274	0.68382	0.67503	0.54072	22.96496	2.93093
0.06487	1.14258	1.04196	0.41048	1.0965	1.15068
1.73118	1.46258	0.04361	0.92859	34.24794	19.96085
1.7179	1.23355	0.11287	0.67281	34.77526	7.79896
1.01266	0.90418	1.41132	0.26288	35.20111	2.56766
1.63304	1.79396	0.54492	0.38634	1.80785	23.13203
1.58147	0.38599	0.39728	1.40727	34.28393	37.46453
0.18715	1.40372	1.48647	1.05628	14.71061	25.39988
0.91021	1.98268	0.71484	0.12227	37.92485	29.43986
1.90903	1.59168	1.47493	1.58389	5.9031	21.54044
1.27197	0.07519	0.50457	0.55251	2.45012	5.21043
1.87328	1.82925	1.60566	0.14341	11.1948	8.52498
0.38698	0.01407	1.1022	0.06761	15.33587	8.13993
0.86758	1.33637	1.36856	1.6232	27.13055	37.96486
0.97387	1.70732	1.28636	0.12405	33.63336	31.27784
0.25875	1.46753	0.03457	0.33989	36.08507	1.52795
1.70918	0.79575	1.28154	1.21398	21.59719	26.03599
0.4714	0.02953	1.2285	0.48482	6.499	18.5803
1.10797	0.78249	0.88703	0.85412	19.4696	32.28562
0.18906	0.58946	1.85608	1.18193	27.28217	21.61522
0.37616	0.00392	1.98524	0.09352	26.29754	36.2899
1.45893	0.56515	0.90924	1.63686	11.4866	3.47605
0.27931	1.03638	1.01309	0.03409	10.88773	21.38267
1.62895	1.83523	0.40784	0.14827	10.76097	39.20638
1.44136	1.05978	1.31686	0.24368	37.77664	23.17077
0.37131	0.94848	1.17624	0.73601	24.62075	36.45402
0.47405	1.49976	1.88137	1.50172	1.14201	27.56996
0.34692	0.39322	0.63261	0.67804	33.46341	18.83987
0.1168	1.88538	0.2986	0.08316	3.78231	37.36946
1.47966	0.52085	1.83646	1.33138	11.81114	8.56325
0.67797	0.55881	1.3531	1.66959	38.88098	1.78678
1.04276	1.04968	0.68306	0.60897	6.16096	13.09466
1.05497	0.632	0.97548	1.05764	18.4573	20.9707
1.89501	0.37942	0.26757	1.42575	17.44958	38.99181
1.8646	0.20988	0.66751	0.34599	26.61392	10.09846
0.21664	0.7183	0.71403	1.2655	22.85673	16.6677
0.39077	1.54255	1.90926	1.18393	21.36385	25.39368
1.96714	0.26868	1.4583	1.15888	38.75255	21.34354
0.60855	1.28092	1.69987	1.01885	12.19869	19.14987
1.4005	0.99746	1.41	1.68364	30.54767	19.23599
1.91931	0.82945	0.7092	1.13591	20.10757	38.45708
0.18013	0.26789	1.02074	1.43191	24.80936	11.59324
0.02856	1.19869	1.24499	0.30408	35.25844	24.62715
0.3629	0.27919	1.66722	0.92377	5.87545	2.23267
1.81631	1.3521	0.55427	1.2278	9.94567	39.31169
1.5018	0.40801	1.55308	0.29628	34.64526	18.92948
0.92981	1.98119	0.41299	1.72048	15.35924	10.45443
1.27492	1.17956	1.30728	0.28053	25.87289	8.90803
0.84408	0.48629	1.85362	1.31256	26.50185	14.71326
0.43296	1.65692	1.00125	1.08797	14.22271	14.88824
1.75783	0.46332	1.47166	1.16744	10.74528	2.17044
0.12609	0.26436	1.98471	1.66637	36.92514	16.20177
0.98046	0.00282	0.50259	0.01598	34.56009	18.73885
1.68733	1.80512	1.17198	0.59672	7.71174	23.97723
1.8338	0.89337	0.07132	0.98331	38.89991	25.4949
0.03164	1.30583	0.38308	1.30205	3.52801	20.81767
0.81954	1.7692	1.82625	1.2592	22.94738	24.32927
0.15886	0.22186	1.1071	1.54478	11.37363	13.98208
1.53301	1.63882	0.01361	1.53151	37.06672	28.29397
0.24946	1.08725	1.07517	0.18171	19.353	8.15886
1.79851	0.03528	0.20105	0.21452	1.72149	30.22708
0.42903	0.70526	1.76573	0.90634	5.89146	17.94075
0.37844	1.70313	1.26496	0.85885	25.32622	24.95443
0.61982	1.38699	0.82082	1.64678	29.13407	3.37441
1.18515	0.82061	0.72047	0.26725	37.75175	35.362
0.0464	1.11843	1.53561	0.64552	25.79758	19.18376
1.19601	0.25607	1.25669	1.43183	25.55047	33.28881
0.53628	1.62267	1.00462	0.44321	29.75963	21.2599
1.83034	0.24277	0.09612	1.72021	1.89601	16.15464
1.10849	1.67384	1.12284	1.33136	16.64472	11.77684
0.53358	0.94669	1.84746	0.35195	6.86886	11.30737
1.65136	1.47554	0.43721	1.5859	10.74605	26.64402
0.17101	1.06557	0.05522	1.60651	38.46229	17.80678
0.6022	0.76428	0.14429	0.1782	17.20558	34.70798
1.28411	1.29531	0.87182	0.71673	16.92616	13.17305
0.40573	0.15115	0.52735	1.28823	12.74235	30.38077
0.01829	0.18427	0.61416	0.16602	10.8696	39.42526
1.4968	0.70688	0.00257	1.15749	20.71976	9.94452
0.14504	0.56837	1.54316	0.77413	38.50657	3.61312
0.73644	0.61916	1.63975	0.19312	11.48387	11.01335
0.1817	1.39025	1.6706	1.5261	12.32372	3.75222
0.48471	1.62836	1.85834	0.97603	3.95878	32.70568
0.33038	1.94282	1.11958	1.1375	11.43916	5.42185
1.82021	0.36788	0.67027	0.58732	15.83784	27.03933
1.15455	0.0177	0.51483	1.53483	28.65586	19.85359
0.89172	1.1013	1.6335	0.41659	19.5613	25.60466
0.03394	0.31584	1.39852	1.25044	5.46616	1.13299
0.56616	1.20609	0.46998	0.55962	11.20884	10.04426
0.71079	1.80273	0.24511	1.28432	26.25572	19.81167
0.2241	1.50295	0.22637	0.90234	39.0679	23.65432
1.97377	1.11799	1.0637	1.37783	11.87262	38.28435
0.72651	0.78707	0.89232	0.31919	7.20948	11.01821
1.40811	0.52931	0.43643	1.64293	23.03442	35.20738
1.48102	0.93436	1.21852	0.55049	19.72529	21.06143
0.08149	1.03789	0.72031	1.12739	12.51112	9.90845
1.29567	0.44931	1.72787	1.45769	29.97868	11.72808
1.63565	0.11618	1.59307	0.71184	28.99092	6.4075
1.43809	1.76466	0.50057	0.2778	14.19364	13.45468
1.08614	0.99993	0.12712	0.99636	37.07748	9.43071
1.53628	1.99573	1.10976	1.19557	33.50685	30.56701
1.13516	0.1992	0.00209	0.94401	5.03389	21.77531
1.73564	1.37025	1.19257	0.61617	18.66368	36.31805
0.64264	1.33736	1.18991	0.54568	31.5353	22.74937
1.35286	0.64376	0.21277	1.4982	38.58536	28.63927
0.89691	1.03687	1.75388	0.48923	24.84608	19.00401
1.91968	0.07935	1.40278	0.47984	23.8952	9.28556
0.53852	0.59571	0.9497	0.4237	16.65506	33.29819
1.68679	1.32203	0.08678	1.12164	27.11994	29.58967
0.69627	0.99729	0.10651	1.60394	37.58062	12.26542
0.46617	0.30417	0.0423	1.29272	34.10561	16.4369
0.97142	0.58301	1.55432	0.37421	13.47964	24.55783
1.51603	0.75538	0.96426	1.20293	17.71316	5.4779
1.66046	1.47254	1.70001	0.49388	10.20372	23.97261
1.44564	1.5815	1.72045	0.34188	1.23943	20.53739
1.86335	0.01121	0.57429	0.29605	26.80466	31.61028
0.52917	0.68991	1.30891	1.46596	27.68332	36.90094
1.63771	1.50594	0.6348	1.51622	20.37946	6.4879
1.78273	1.05307	1.21176	0.42749	28.60803	3.53757
1.40593	0.70765	0.25476	0.26442	39.16702	35.51384
0.15202	1.50735	0.72003	0.94624	12.19374	7.47549
1.46006	0.3007	1.1219	0.06734	1.78974	26.91579
0.51642	0.05125	1.26516	1.48896	6.84485	35.58807
1.83205	1.63381	0.86842	1.69759	11.05334	32.14457
0.40224	0.45913	1.12601	0.2674	34.93182	10.98969
0.93719	1.72884	0.05928	1.71656	18.55989	4.49485
1.56924	0.55981	0.79133	0.40062	19.57149	39.43446
0.27939	1.59767	1.92297	1.17133	19.29587	12.44934
1.66521	1.14645	0.07831	0.10198	34.40697	14.59747
1.62184	1.00807	0.43809	0.68626	37.29102	10.68927
1.12006	1.50367	0.07036	0.16397	27.6217	32.20836
0.55567	0.60724	1.81682	0.56388	8.72989	25.42323
1.02913	0.73341	1.47019	0.05641	15.15115	26.10247
0.49747	0.1973	1.3363	1.30196	15.24044	37.36357
0.12444	0.58634	0.92858	0.69014	23.29332	36.54872
0.31344	1.90795	0.95188	1.5763	9.34984	35.55706
0.0731	0.46546	0.50723	0.19806	26.34455	17.05305
0.37199	0.74418	0.66867	1.35516	29.12818	15.45113
0.36777	1.79443	0.9132	1.39583	35.96431	6.69051
0.0754	1.86271	1.78249	0.2224	6.60593	37.14623
1.66946	0.27973	1.45392	0.68863	28.79266	24.21022
1.60298	0.13986	0.99759	1.6035	8.34102	9.22938
1.30689	1.95375	0.67798	1.63281	16.16869	8.01315
0.57505	0.24984	0.06076	0.70699	26.56184	1.12415
0.69428	1.63423	0.51395	1.47431	9.47812	37.06658
1.69657	0.42516	0.07672	0.83821	18.73557	25.51709
1.1682	0.65598	1.15497	1.3402	35.32401	16.51344
0.61513	1.65303	1.05619	1.01708	33.74049	6.0428
1.96687	0.36678	1.48695	0.52583	24.18051	13.06296
1.38375	1.47437	1.98561	0.91181	21.46852	38.50727
0.60887	1.88552	0.82923	0.54775	37.83888	30.2057
0.13906	0.9988	0.14813	0.69577	23.60636	22.16886
0.95671	1.43509	1.24286	0.27769	1.3301	12.92037
0.17229	1.92474	1.16069	0.95924	22.23818	32.14711
0.29577	0.21869	1.11526	1.26977	29.70148	20.94397
0.32258	0.05741	1.14445	0.71027	11.06544	21.71577
0.82413	0.06253	0.88758	0.57774	37.11876	8.6687
0.7525	0.63446	1.5995	0.39661	17.71567	31.57354
1.37855	1.39721	0.56085	1.74637	32.53368	27.69853
1.33356	1.88379	1.1676	1.5321	7.9667	31.36168
1.29107	0.13893	1.79416	1.18647	8.49961	15.06913
0.7176	0.85615	1.5438	1.39847	10.26694	17.16425
1.73001	0.40217	1.3631	1.51951	3.28231	33.3574
1.12374	1.1528	0.1577	0.30957	10.09431	8.0384
1.8552	1.51663	0.93643	0.8662	36.50901	17.40867
0.90509	0.8043	0.97077	1.19396	8.68705	33.29871
0.64537	0.4998	1.30887	0.47847	28.0117	21.15344
0.53488	1.10455	1.5045	0.86534	31.84102	21.84835
1.67815	1.03726	1.24626	0.94331	33.3136	8.71477
1.93022	1.95059	0.53425	0.77572	8.57309	13.46419
0.60518	0.06597	0.21855	0.13494	10.42831	9.99866
1.96286	0.7028	1.66462	1.60255	27.27534	22.66104
1.65957	1.48985	0.19231	0.973	36.08738	23.03422
0.65561	1.71904	1.90952	0.19867	27.55772	37.13004
1.9042	0.3106	0.21412	1.54075	17.79066	14.3762
1.37974	1.00144	0.61281	1.43752	22.94139	39.71727
0.7972	0.30956	0.764	0.18388	3.72385	15.15439
0.55178	1.12427	0.69398	0.20838	39.31719	26.93206
0.91088	1.15965	0.36004	1.26108	30.8254	36.73403
0.83923	0.35669	1.47543	1.24816	11.05952	15.50051
1.53907	1.45047	1.32728	1.06263	25.51912	11.7461
1.82214	0.20008	0.78872	0.10737	31.68347	8.36799
1.1908	1.00658	0.25636	0.35484	35.83347	29.92381
1.08216	1.3326	0.16614	0.90511	32.01797	13.81336
1.06185	1.97773	1.78027	1.23322	25.07086	23.82802
1.49946	0.0453	0.44807	1.43612	34.31149	24.38775
0.42685	1.3585	0.65482	0.74151	16.77893	33.35564
0.03017	1.69144	1.54511	0.89748	6.76268	7.72581
1.66695	1.90297	0.77061	0.16948	3.90626	15.11406
1.54214	1.00027	0.62091	1.71288	35.38536	7.45772
1.60074	0.6186	0.07194	0.75554	12.1135	29.78209
0.10662	1.72696	1.50051	0.39142	29.37727	38.42779
0.4938	0.44896	1.77945	0.18403	18.941	3.40208
1.18496	1.18031	1.04123	0.40011	23.10616	34.34658
1.26609	1.55555	1.39792	0.18035	7.76413	34.73115
1.02487	1.10496	0.31231	0.1644	2.94722	21.99648
1.19625	1.70072	0.49355	0.15201	18.70269	12.08509
0.00901	0.18615	0.56525	0.95565	18.13704	35.08958
1.02418	1.04943	0.16945	1.4262	31.4729	30.16578
1.70127	1.91685	0.64783	0.56656	24.78415	11.54066
1.64426	0.83254	1.86439	1.60853	39.38189	16.35501
1.10131	1.13486	1.53363	0.61544	20.62923	10.39758
1.92681	0.32055	1.16416	0.77033	11.2713	35.99907
0.70246	1.50022	1.38148	0.82803	36.62124	31.33097
0.03963	0.94583	1.22406	0.03617	25.33328	21.7892
1.43385	0.67688	1.63	0.52131	32.23311	21.68789
1.87627	0.40169	0.42546	0.41074	8.21022	3.83766
1.20999	1.73299	1.46825	1.27342	36.5556	39.13121
1.92324	0.93803	0.87193	0.50771	3.65611	2.79495
0.12137	0.72969	1.72747	0.05418	17.85969	10.60287
1.34336	0.6997	1.26422	1.3162	34.71425	11.31727
0.89565	1.59055	0.68882	0.18054	3.09077	3.57257
1.80258	1.52524	1.96105	0.96801	30.95043	35.35486
0.67108	1.28594	1.33324	0.51259	9.0698	4.60025
0.7119	1.13538	0.03843	0.41083	5.80318	29.17481
0.39191	0.88573	1.5382	0.52534	20.7568	15.83685
0.07202	0.56467	1.00536	0.32528	12.65537	10.27825
0.16408	0.63024	0.57408	0.52083	31.89385	35.10286
0.62212	0.51624	0.84014	0.53719	11.54514	31.2387
0.33919	0.74228	0.94118	0.11607	34.03079	3.52735
0.50407	0.12306	1.01878	1.65773	15.40696	20.80786
1.49581	1.25029	0.116	1.11178	35.62143	32.18607
1.01937	1.43534	1.33261	0.33061	15.55603	26.65533
0.40509	0.33858	0.22377	1.00568	35.6605	29.57484
1.78734	0.18906	0.40359	0.18439	33.88923	20.01768
1.12929	1.89547	1.42685	1.28648	3.51739	14.70062
1.09269	0.373	0.97962	0.18471	33.91851	1.95165
1.66208	1.77336	0.99332	1.69673	29.92891	2.47533
0.82701	1.85862	0.34763	0.42384	32.42327	38.90228
0.89692	1.93472	0.15359	1.68492	13.91406	29.38519
0.11935	1.31155	0.58839	1.05101	30.43273	21.93764
1.06423	1.37255	1.43284	0.16433	9.69943	8.37233
0.88241	1.25696	0.66121	0.28714	37.89572	20.50109
1.40156	0.98966	0.26055	1.55047	35.12869	2.82185
0.04026	0.98489	0.07671	1.5475	33.85628	13.37548
1.64779	0.43177	1.34156	0.11726	11.24187	12.66695
0.68746	0.11282	0.75396	0.25064	10.7749	13.23767
1.71719	1.98348	1.62918	0.22651	31.88316	20.55125
0.43454	0.95248	1.8977	1.70997	13.52302	9.84829
0.07082	0.85313	1.29276	0.5731	5.79211	10.71314
0.20123	1.61386	1.41657	0.32788	31.39976	22.51453
1.24344	1.102	0.90623	1.66779	18.4695	6.43641
0.47228	0.92978	0.07232	0.56119	25.43022	35.21762
1.97864	0.55017	0.01134	0.14532	30.94919	14.29367
0.4431	0.5644	1.3209	0.39545	30.59637	13.7857
1.53847	1.45017	1.82492	1.65597	4.78689	19.55871
1.46183	0.83238	0.34454	0.59853	19.41734	2.5975
1.94034	1.63217	1.69951	1.36223	35.06739	7.21836
1.95064	1.95606	0.48571	1.3398	34.90548	6.35444
0.75079	0.41272	1.86893	0.64223	30.78451	21.29805
1.84468	1.73963	0.03318	1.58262	7.60763	19.65956
1.32938	1.36407	1.31772	0.76535	4.32009	32.43489
0.37293	0.26023	0.4503	1.01062	32.89242	34.40412
0.85258	0.56628	1.11298	0.04806	22.79893	9.93292
0.12964	1.71396	1.14228	0.14038	14.79705	33.46121
0.72346	0.58592	1.25116	1.16868	31.94531	25.03029
0.75749	1.32165	1.27499	0.91855	17.98563	1.1504
0.31035	1.04261	1.50903	1.63374	29.37258	9.84882
0.39898	0.96583	1.39497	1.48342	19.79362	23.02286
0.63596	1.09603	0.9436	0.02099	25.22125	9.34271
0.59133	0.96389	1.65374	1.49109	4.42819	26.87854
1.42469	1.85286	0.55002	0.57553	14.14946	12.19048
1.01669	0.3526	1.19469	0.27053	14.31079	36.71064
0.34474	1.03222	1.61045	1.16311	17.57873	2.99129
1.13443	0.51729	1.19642	1.15804	30.035	20.89629
0.13201	1.55207	1.49492	0.29372	33.03011	27.54544
0.45228	0.83332	1.03777	1.16605	19.39286	8.36751
1.12117	1.39903	0.40784	0.8528	3.98256	35.31832
0.09551	1.09393	0.30257	1.2184	26.73374	14.20099
1.47747	0.3544	0.68203	0.8753	35.68672	7.11015
0.8172	1.38983	0.45846	0.06458	20.45441	21.49897
0.06623	0.34341	0.25207	1.16353	1.83142	31.1478
0.0071	1.01256	1.73245	0.09355	9.90411	30.58162
1.90554	1.76715	0.09892	0.56123	7.96174	28.24125
0.68528	0.13501	1.71395	1.63026	18.26565	7.31703
0.9466	1.58007	1.45299	1.52241	9.34276	18.11995
1.7744	1.00318	0.39044	0.32729	5.01701	16.09825
0.67586	1.05976	1.96164	0.54801	11.96614	22.61355
0.48542	0.91426	0.57681	0.58513	5.05893	5.66028
1.03823	1.13465	0.00492	0.17063	36.58791	24.86031
1.62508	1.38697	1.6791	1.19908	2.46522	12.00123
0.48412	0.14721	1.91305	0.43751	6.99495	38.15722
1.44803	0.42562	0.53974	0.52977	16.66061	16.71191
0.21273	1.54644	1.23243	0.12301	16.92022	34.4337
1.02931	1.73128	1.09136	0.12397	12.13143	17.29529
0.12229	1.21658	1.11978	0.69353	10.82979	14.49379
0.34548	1.55809	0.54718	1.09577	26.01649	28.67048
0.06198	0.81477	0.56354	0.25522	23.94312	12.58515
1.76234	1.7743	1.76024	1.46656	26.13747	13.44041
0.16239	1.21662	0.96272	0.11485	13.91258	1.22921
0.71112	0.93	1.54267	1.66231	14.0525	34.66667
1.63198	1.42536	1.3828	0.15558	39.6216	24.66282
0.3229	0.4775	1.16869	1.20181	3.40233	15.39753
0.65601	1.54184	1.22643	0.83296	28.64642	15.95288
0.27749	1.83474	1.36728	0.11998	6.21745	2.73095
1.42321	1.33174	0.06855	0.79359	23.24821	17.03069
1.34701	0.03553	0.46824	1.04113	6.46457	38.62131
1.98737	0.78185	1.81213	0.46128	25.00577	16.38598
1.86479	1.40656	0.1318	0.23982	29.65858	28.65539
0.34468	0.74398	0.53336	0.34132	34.41184	18.38206
0.48561	1.37201	0.21879	0.69519	3.57118	33.01946
1.76314	0.19878	0.65281	1.50167	9.04194	27.20349
1.33801	1.65104	0.53555	1.52496	24.88369	28.17286
1.06804	1.85052	1.67194	1.6723	25.35224	14.84041
1.38028	1.68062	1.72165	1.36975	35.43779	17.16134
0.84321	0.606	1.93964	0.46915	16.38407	10.0526
1.52355	1.7412	0.46568	1.4627	24.76688	11.86319
0.09499	1.31194	1.79828	0.44434	12.65922	3.40308
0.93704	1.07445	1.80576	1.67818	19.99159	38.88216
1.07583	0.02058	0.2586	0.48044	9.79943	21.07497
0.69014	1.12167	1.45778	1.68103	17.01025	17.48532
0.63223	1.28814	1.94117	0.8998	5.91753	39.35751
0.18127	1.45734	0.49357	1.42698	22.16515	13.16321
0.1355	0.72599	0.41741	0.32303	5.07108	17.40877
1.3021	0.90291	1.85895	0.74698	36.87815	12.25155
1.11617	0.21057	1.75648	0.18182	27.23338	39.72994
0.87573	1.21119	1.08552	0.29013	15.19617	31.72651
1.68564	0.31196	1.77571	0.99943	9.57084	12.37399
0.80892	0.55142	0.99788	0.97373	7.64602	5.27676
1.62064	1.15515	1.20981	0.09975	17.34082	33.90682
0.83291	0.23604	1.50504	1.2727	10.37781	25.34416
0.23908	0.42173	0.16017	1.67429	1.32938	5.16437
0.82673	0.60498	0.27995	0.97933	9.01816	16.81713
0.19117	0.43362	1.837	0.09677	13.46118	32.15361
0.33589	1.09331	0.81018	0.39915	36.29896	12.80098
1.89024	1.0652	0.33292	1.69161	27.15608	14.76384
